x-axis,1,2,3
second,Volt,Volt,Volt
+9.58000E-03,+134.89997E-03,+25.00000E-03,-3.12500E-03
+9.60000E-03,+122.39997E-03,+9.37500E-03,-1.56250E-03
+9.62000E-03,+122.39997E-03,-6.25000E-03,-3.12500E-03
+9.64000E-03,+122.39997E-03,+25.00000E-03,-3.12500E-03
+9.66000E-03,+109.89997E-03,+9.37500E-03,-1.56250E-03
+9.68000E-03,+122.39997E-03,+9.37500E-03,-3.12500E-03
+9.70000E-03,+116.14997E-03,+25.00000E-03,-4.68750E-03
+9.72000E-03,+122.39997E-03,+25.00000E-03,-1.56250E-03
+9.74000E-03,+122.39997E-03,+9.37500E-03,-0.0E+00
+9.76000E-03,+116.14997E-03,-6.25000E-03,-3.12500E-03
+9.78000E-03,+116.14997E-03,+25.00000E-03,-1.56250E-03
+9.80000E-03,+109.89997E-03,-6.25000E-03,-0.0E+00
+9.82000E-03,+103.64997E-03,+9.37500E-03,+0.0E+00
+9.84000E-03,+116.14997E-03,+40.62500E-03,-1.56250E-03
+9.86000E-03,+109.89997E-03,+9.37500E-03,-0.0E+00
+9.88000E-03,+116.14997E-03,+40.62500E-03,+0.0E+00
+9.90000E-03,+116.14997E-03,+25.00000E-03,+0.0E+00
+9.92000E-03,+122.39997E-03,+9.37500E-03,+1.56250E-03
+9.94000E-03,+116.14997E-03,+9.37500E-03,+1.56250E-03
+9.96000E-03,+109.89997E-03,+9.37500E-03,+0.0E+00
+9.98000E-03,+97.39996E-03,+9.37500E-03,+3.12500E-03
+10.00000E-03,+116.14997E-03,+9.37500E-03,+0.0E+00
+10.02000E-03,+109.89997E-03,-6.25000E-03,+1.56250E-03
+10.04000E-03,+103.64997E-03,+9.37500E-03,+1.56250E-03
+10.06000E-03,+97.39996E-03,+9.37500E-03,+0.0E+00
+10.08000E-03,+91.14996E-03,-6.25000E-03,+1.56250E-03
+10.10000E-03,+103.64997E-03,+9.37500E-03,+0.0E+00
+10.12000E-03,+103.64997E-03,-6.25000E-03,+1.56250E-03
+10.14000E-03,+109.89997E-03,+9.37500E-03,+1.56250E-03
+10.16000E-03,+103.64997E-03,+9.37500E-03,+3.12500E-03
+10.18000E-03,+97.39996E-03,+9.37500E-03,+3.12500E-03
+10.20000E-03,+97.39996E-03,-6.25000E-03,+3.12500E-03
+10.22000E-03,+103.64997E-03,+9.37500E-03,+3.12500E-03
+10.24000E-03,+97.39996E-03,+9.37500E-03,+1.56250E-03
+10.26000E-03,+103.64997E-03,-6.25000E-03,+3.12500E-03
+10.28000E-03,+97.39996E-03,-6.25000E-03,+3.12500E-03
+10.30000E-03,+103.64997E-03,+25.00000E-03,+3.12500E-03
+10.32000E-03,+103.64997E-03,-6.25000E-03,+3.12500E-03
+10.34000E-03,+97.39996E-03,-6.25000E-03,+3.12500E-03
+10.36000E-03,+103.64997E-03,+9.37500E-03,+3.12500E-03
+10.38000E-03,+103.64997E-03,+9.37500E-03,+4.68750E-03
+10.40000E-03,+109.89997E-03,-21.87500E-03,+4.68750E-03
+10.42000E-03,+103.64997E-03,+25.00000E-03,+4.68750E-03
+10.44000E-03,+97.39996E-03,+9.37500E-03,+4.68750E-03
+10.46000E-03,+109.89997E-03,+25.00000E-03,+3.12500E-03
+10.48000E-03,+91.14996E-03,+9.37500E-03,+4.68750E-03
+10.50000E-03,+97.39996E-03,+9.37500E-03,+4.68750E-03
+10.52000E-03,+103.64997E-03,+9.37500E-03,+6.25000E-03
+10.54000E-03,+97.39996E-03,+9.37500E-03,+6.25000E-03
+10.56000E-03,+103.64997E-03,+9.37500E-03,+3.12500E-03
+10.58000E-03,+84.89996E-03,+25.00000E-03,+4.68750E-03
+10.60000E-03,+97.39996E-03,+9.37500E-03,+4.68750E-03
+10.62000E-03,+84.89996E-03,+9.37500E-03,+6.25000E-03
+10.64000E-03,+91.14996E-03,+9.37500E-03,+6.25000E-03
+10.66000E-03,+91.14996E-03,+9.37500E-03,+3.12500E-03
+10.68000E-03,+91.14996E-03,-21.87500E-03,+4.68750E-03
+10.70000E-03,+91.14996E-03,-6.25000E-03,+4.68750E-03
+10.72000E-03,+97.39996E-03,+40.62500E-03,+4.68750E-03
+10.74000E-03,+91.14996E-03,+9.37500E-03,+4.68750E-03
+10.76000E-03,+91.14996E-03,+9.37500E-03,+6.25000E-03
+10.78000E-03,+97.39996E-03,-6.25000E-03,+6.25000E-03
+10.80000E-03,+84.89996E-03,+9.37500E-03,+7.81250E-03
+10.82000E-03,+91.14996E-03,+9.37500E-03,+7.81250E-03
+10.84000E-03,+91.14996E-03,-6.25000E-03,+6.25000E-03
+10.86000E-03,+97.39996E-03,+9.37500E-03,+6.25000E-03
+10.88000E-03,+91.14996E-03,+9.37500E-03,+6.25000E-03
+10.90000E-03,+91.14996E-03,+9.37500E-03,+6.25000E-03
+10.92000E-03,+97.39996E-03,+25.00000E-03,+7.81250E-03
+10.94000E-03,+91.14996E-03,+9.37500E-03,+9.37500E-03
+10.96000E-03,+78.64996E-03,+9.37500E-03,+6.25000E-03
+10.98000E-03,+72.39996E-03,+9.37500E-03,+6.25000E-03
+11.00000E-03,+84.89996E-03,-6.25000E-03,+6.25000E-03
+11.02000E-03,+84.89996E-03,-6.25000E-03,+6.25000E-03
+11.04000E-03,+84.89996E-03,+9.37500E-03,+7.81250E-03
+11.06000E-03,+84.89996E-03,+9.37500E-03,+7.81250E-03
+11.08000E-03,+91.14996E-03,-6.25000E-03,+9.37500E-03
+11.10000E-03,+103.64997E-03,+9.37500E-03,+7.81250E-03
+11.12000E-03,+91.14996E-03,-6.25000E-03,+7.81250E-03
+11.14000E-03,+91.14996E-03,+9.37500E-03,+9.37500E-03
+11.16000E-03,+91.14996E-03,+9.37500E-03,+9.37500E-03
+11.18000E-03,+91.14996E-03,-6.25000E-03,+6.25000E-03
+11.20000E-03,+91.14996E-03,+9.37500E-03,+7.81250E-03
+11.22000E-03,+84.89996E-03,+9.37500E-03,+7.81250E-03
+11.24000E-03,+91.14996E-03,+9.37500E-03,+7.81250E-03
+11.26000E-03,+84.89996E-03,+9.37500E-03,+9.37500E-03
+11.28000E-03,+78.64996E-03,+25.00000E-03,+6.25000E-03
+11.30000E-03,+91.14996E-03,+9.37500E-03,+7.81250E-03
+11.32000E-03,+91.14996E-03,+9.37500E-03,+9.37500E-03
+11.34000E-03,+91.14996E-03,-6.25000E-03,+9.37500E-03
+11.36000E-03,+78.64996E-03,-6.25000E-03,+9.37500E-03
+11.38000E-03,+84.89996E-03,-6.25000E-03,+9.37500E-03
+11.40000E-03,+84.89996E-03,+9.37500E-03,+7.81250E-03
+11.42000E-03,+78.64996E-03,+9.37500E-03,+9.37500E-03
+11.44000E-03,+84.89996E-03,-21.87500E-03,+9.37500E-03
+11.46000E-03,+78.64996E-03,+9.37500E-03,+9.37500E-03
+11.48000E-03,+78.64996E-03,+9.37500E-03,+10.93750E-03
+11.50000E-03,+78.64996E-03,-6.25000E-03,+7.81250E-03
+11.52000E-03,+78.64996E-03,-6.25000E-03,+9.37500E-03
+11.54000E-03,+84.89996E-03,-6.25000E-03,+7.81250E-03
+11.56000E-03,+91.14996E-03,+9.37500E-03,+10.93750E-03
+11.58000E-03,+91.14996E-03,+9.37500E-03,+9.37500E-03
+11.60000E-03,+84.89996E-03,+9.37500E-03,+9.37500E-03
+11.62000E-03,+84.89996E-03,+9.37500E-03,+10.93750E-03
+11.64000E-03,+78.64996E-03,-6.25000E-03,+9.37500E-03
+11.66000E-03,+78.64996E-03,+9.37500E-03,+9.37500E-03
+11.68000E-03,+91.14996E-03,+9.37500E-03,+10.93750E-03
+11.70000E-03,+78.64996E-03,+9.37500E-03,+9.37500E-03
+11.72000E-03,+84.89996E-03,+9.37500E-03,+10.93750E-03
+11.74000E-03,+78.64996E-03,-6.25000E-03,+9.37500E-03
+11.76000E-03,+72.39996E-03,+9.37500E-03,+10.93750E-03
+11.78000E-03,+72.39996E-03,-6.25000E-03,+9.37500E-03
+11.80000E-03,+78.64996E-03,+9.37500E-03,+9.37500E-03
+11.82000E-03,+72.39996E-03,+9.37500E-03,+10.93750E-03
+11.84000E-03,+78.64996E-03,+9.37500E-03,+9.37500E-03
+11.86000E-03,+78.64996E-03,+9.37500E-03,+12.50000E-03
+11.88000E-03,+78.64996E-03,+9.37500E-03,+9.37500E-03
+11.90000E-03,+72.39996E-03,+9.37500E-03,+9.37500E-03
+11.92000E-03,+66.14996E-03,-21.87500E-03,+7.81250E-03
+11.94000E-03,+84.89996E-03,+9.37500E-03,+9.37500E-03
+11.96000E-03,+78.64996E-03,-21.87500E-03,+10.93750E-03
+11.98000E-03,+72.39996E-03,+9.37500E-03,+9.37500E-03
+12.00000E-03,+72.39996E-03,+9.37500E-03,+9.37500E-03
+12.02000E-03,+78.64996E-03,-6.25000E-03,+10.93750E-03
+12.04000E-03,+91.14996E-03,+9.37500E-03,+12.50000E-03
+12.06000E-03,+78.64996E-03,-6.25000E-03,+10.93750E-03
+12.08000E-03,+78.64996E-03,+9.37500E-03,+12.50000E-03
+12.10000E-03,+72.39996E-03,-6.25000E-03,+9.37500E-03
+12.12000E-03,+72.39996E-03,-6.25000E-03,+9.37500E-03
+12.14000E-03,+78.64996E-03,+9.37500E-03,+10.93750E-03
+12.16000E-03,+72.39996E-03,+9.37500E-03,+9.37500E-03
+12.18000E-03,+78.64996E-03,+9.37500E-03,+12.50000E-03
+12.20000E-03,+78.64996E-03,-6.25000E-03,+10.93750E-03
+12.22000E-03,+66.14996E-03,+9.37500E-03,+9.37500E-03
+12.24000E-03,+72.39996E-03,-6.25000E-03,+7.81250E-03
+12.26000E-03,+91.14996E-03,+25.00000E-03,+12.50000E-03
+12.28000E-03,+72.39996E-03,-6.25000E-03,+10.93750E-03
+12.30000E-03,+72.39996E-03,-6.25000E-03,+10.93750E-03
+12.32000E-03,+84.89996E-03,+9.37500E-03,+10.93750E-03
+12.34000E-03,+78.64996E-03,-6.25000E-03,+12.50000E-03
+12.36000E-03,+78.64996E-03,-6.25000E-03,+9.37500E-03
+12.38000E-03,+78.64996E-03,+9.37500E-03,+10.93750E-03
+12.40000E-03,+78.64996E-03,-6.25000E-03,+10.93750E-03
+12.42000E-03,+84.89996E-03,-6.25000E-03,+12.50000E-03
+12.44000E-03,+78.64996E-03,-6.25000E-03,+12.50000E-03
+12.46000E-03,+72.39996E-03,+9.37500E-03,+10.93750E-03
+12.48000E-03,+78.64996E-03,-6.25000E-03,+10.93750E-03
+12.50000E-03,+66.14996E-03,-21.87500E-03,+10.93750E-03
+12.52000E-03,+78.64996E-03,-6.25000E-03,+9.37500E-03
+12.54000E-03,+78.64996E-03,-21.87500E-03,+12.50000E-03
+12.56000E-03,+78.64996E-03,-6.25000E-03,+10.93750E-03
+12.58000E-03,+72.39996E-03,+9.37500E-03,+12.50000E-03
+12.60000E-03,+72.39996E-03,-6.25000E-03,+14.06250E-03
+12.62000E-03,+78.64996E-03,-6.25000E-03,+10.93750E-03
+12.64000E-03,+72.39996E-03,-6.25000E-03,+10.93750E-03
+12.66000E-03,+66.14996E-03,-21.87500E-03,+9.37500E-03
+12.68000E-03,+72.39996E-03,-6.25000E-03,+10.93750E-03
+12.70000E-03,+66.14996E-03,-6.25000E-03,+10.93750E-03
+12.72000E-03,+72.39996E-03,-6.25000E-03,+14.06250E-03
+12.74000E-03,+78.64996E-03,-6.25000E-03,+12.50000E-03
+12.76000E-03,+66.14996E-03,-6.25000E-03,+12.50000E-03
+12.78000E-03,+78.64996E-03,-6.25000E-03,+14.06250E-03
+12.80000E-03,+66.14996E-03,-6.25000E-03,+12.50000E-03
+12.82000E-03,+66.14996E-03,-6.25000E-03,+12.50000E-03
+12.84000E-03,+72.39996E-03,-6.25000E-03,+12.50000E-03
+12.86000E-03,+72.39996E-03,-21.87500E-03,+12.50000E-03
+12.88000E-03,+72.39996E-03,-6.25000E-03,+14.06250E-03
+12.90000E-03,+72.39996E-03,+9.37500E-03,+12.50000E-03
+12.92000E-03,+72.39996E-03,-6.25000E-03,+14.06250E-03
+12.94000E-03,+72.39996E-03,-6.25000E-03,+12.50000E-03
+12.96000E-03,+72.39996E-03,-21.87500E-03,+10.93750E-03
+12.98000E-03,+66.14996E-03,-6.25000E-03,+9.37500E-03
+13.00000E-03,+59.89996E-03,-6.25000E-03,+10.93750E-03
+13.02000E-03,+84.89996E-03,-6.25000E-03,+12.50000E-03
+13.04000E-03,+78.64996E-03,+25.00000E-03,+12.50000E-03
+13.06000E-03,+66.14996E-03,-6.25000E-03,+10.93750E-03
+13.08000E-03,+72.39996E-03,-6.25000E-03,+10.93750E-03
+13.10000E-03,+72.39996E-03,+9.37500E-03,+12.50000E-03
+13.12000E-03,+66.14996E-03,-6.25000E-03,+10.93750E-03
+13.14000E-03,+59.89996E-03,-6.25000E-03,+12.50000E-03
+13.16000E-03,+59.89996E-03,+9.37500E-03,+10.93750E-03
+13.18000E-03,+72.39996E-03,+9.37500E-03,+10.93750E-03
+13.20000E-03,+72.39996E-03,-6.25000E-03,+10.93750E-03
+13.22000E-03,+66.14996E-03,-6.25000E-03,+10.93750E-03
+13.24000E-03,+59.89996E-03,-6.25000E-03,+10.93750E-03
+13.26000E-03,+72.39996E-03,+9.37500E-03,+10.93750E-03
+13.28000E-03,+72.39996E-03,-21.87500E-03,+14.06250E-03
+13.30000E-03,+72.39996E-03,-6.25000E-03,+10.93750E-03
+13.32000E-03,+78.64996E-03,+9.37500E-03,+10.93750E-03
+13.34000E-03,+78.64996E-03,-21.87500E-03,+12.50000E-03
+13.36000E-03,+66.14996E-03,-6.25000E-03,+12.50000E-03
+13.38000E-03,+66.14996E-03,-6.25000E-03,+12.50000E-03
+13.40000E-03,+59.89996E-03,+9.37500E-03,+10.93750E-03
+13.42000E-03,+59.89996E-03,-6.25000E-03,+10.93750E-03
+13.44000E-03,+59.89996E-03,-6.25000E-03,+10.93750E-03
+13.46000E-03,+66.14996E-03,+9.37500E-03,+10.93750E-03
+13.48000E-03,+59.89996E-03,-6.25000E-03,+12.50000E-03
+13.50000E-03,+72.39996E-03,+9.37500E-03,+10.93750E-03
+13.52000E-03,+66.14996E-03,+9.37500E-03,+10.93750E-03
+13.54000E-03,+66.14996E-03,+9.37500E-03,+14.06250E-03
+13.56000E-03,+72.39996E-03,-6.25000E-03,+12.50000E-03
+13.58000E-03,+53.64996E-03,-6.25000E-03,+10.93750E-03
+13.60000E-03,+59.89996E-03,-6.25000E-03,+10.93750E-03
+13.62000E-03,+66.14996E-03,+9.37500E-03,+10.93750E-03
+13.64000E-03,+59.89996E-03,-6.25000E-03,+12.50000E-03
+13.66000E-03,+78.64996E-03,-6.25000E-03,+12.50000E-03
+13.68000E-03,+72.39996E-03,-6.25000E-03,+10.93750E-03
+13.70000E-03,+59.89996E-03,-6.25000E-03,+12.50000E-03
+13.72000E-03,+66.14996E-03,-21.87500E-03,+12.50000E-03
+13.74000E-03,+53.64996E-03,-6.25000E-03,+9.37500E-03
+13.76000E-03,+59.89996E-03,+9.37500E-03,+10.93750E-03
+13.78000E-03,+59.89996E-03,-37.50000E-03,+10.93750E-03
+13.80000E-03,+59.89996E-03,-6.25000E-03,+10.93750E-03
+13.82000E-03,+66.14996E-03,+9.37500E-03,+10.93750E-03
+13.84000E-03,+66.14996E-03,+9.37500E-03,+12.50000E-03
+13.86000E-03,+66.14996E-03,+9.37500E-03,+10.93750E-03
+13.88000E-03,+59.89996E-03,-6.25000E-03,+10.93750E-03
+13.90000E-03,+66.14996E-03,+9.37500E-03,+12.50000E-03
+13.92000E-03,+66.14996E-03,+9.37500E-03,+10.93750E-03
+13.94000E-03,+59.89996E-03,-21.87500E-03,+10.93750E-03
+13.96000E-03,+66.14996E-03,+9.37500E-03,+10.93750E-03
+13.98000E-03,+59.89996E-03,-21.87500E-03,+7.81250E-03
+14.00000E-03,+66.14996E-03,-6.25000E-03,+12.50000E-03
+14.02000E-03,+59.89996E-03,-6.25000E-03,+10.93750E-03
